State_FIPS_Code,County_FIPS_Code,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths
47,41,8.3,4,1.2,3,12.7,4,8.4,4,0.7,3,27.8,3,17.4,4,7.4,3,7.4,3,-1111.1,-1,-1111.1,-1,2.1,3,5.3,4,25.6,4,15.6,3,271,4,9.5,4,71.7,4,30.6,4,75,4,36.3,4,34.2,4,2054,1947
47,43,8.4,4,1.4,4,13.4,4,3.6,3,1.5,3,31.7,4,13.3,3,5.4,3,5.2,3,-1111.1,-1,-1111.1,-1,3.8,3,1.6,3,28.6,4,25.6,4,255.8,4,-1111.1,-1,71.2,4,33.6,4,85.2,4,13.3,4,22,3,3146,2075
47,45,9.9,4,1.9,4,13.3,4,6.4,4,0.8,3,41.5,4,26.4,4,12,4,9.1,4,27.1,4,-1111.1,-1,8.4,4,3.6,4,25,4,19.3,3,304.8,4,8.8,4,65.2,3,32.4,4,73.7,4,15,3,28,4,2491,2191
47,47,9.5,4,1.6,4,15.2,4,5.4,4,2,4,40.8,4,17.7,3,10.4,4,9.1,4,12.8,4,-1111.1,-1,7.4,4,3,4,20.3,3,22.9,4,272.5,4,6.5,4,53.3,3,28.9,4,65.7,4,11.4,3,19,3,2024,1413
47,49,7.5,3,1.3,3,14.1,4,4.2,3,0.9,3,23.5,3,12,3,9.7,4,9.7,4,-1111.1,-1,-1111.1,-1,4.3,3,5.4,4,22.7,3,20.7,4,294.8,4,-1111.1,-1,91.3,4,54.1,4,60.5,3,9.3,3,35.5,4,2066,1969
47,51,7.6,4,1.3,4,13.1,4,6.1,4,1.2,3,30.3,3,18.9,4,3.4,3,3.3,3,-1111.1,-1,-1111.1,-1,1.7,3,1.7,3,19.7,3,18,3,207.1,4,-1111.1,-1,73.2,4,23.7,4,83.1,4,17.3,4,19.7,3,2323,2080
47,53,9.3,4,2.1,4,14.1,4,6.5,4,0.9,3,41.5,4,20.8,4,13.2,4,10,4,20.7,4,-1111.1,-1,8.4,4,4.8,4,29.2,4,21.1,3,267,4,6.9,4,72.9,4,30.3,4,86.8,4,19.4,4,31.2,4,3104,3556
47,55,8.6,4,1.5,4,11.8,4,6.2,4,1.8,4,34.4,4,19.2,4,9.7,4,7.2,4,32.3,4,-1111.1,-1,7.4,4,2.3,3,25.8,4,21.4,3,281.6,4,-1111.1,-1,70.3,4,37,4,85.6,4,15.4,4,26.2,4,1759,1713
47,57,7.8,3,1.4,3,12.2,3,5.6,3,1.3,4,20.9,3,13.6,3,5.7,3,5.4,3,-1111.1,-1,-1111.1,-1,4.4,3,1.3,3,29.1,4,21.9,3,218.7,4,5.5,3,76.7,4,34,4,97.4,4,16.3,4,34.2,4,2505,2089
47,59,8.2,4,1.4,3,12.8,4,5.4,4,1.2,3,29.4,3,12.5,3,9,4,9.4,4,-1111.1,-1,-1111.1,-1,4.6,4,4.4,4,24.4,4,18.3,3,256.8,4,4.8,4,73.4,4,28.8,4,83.4,4,12.9,4,29,4,3675,3643
47,61,8.5,3,1.4,3,13.8,3,6.2,3,0.9,3,29.2,3,22.3,4,3.4,3,3.4,3,-1111.1,-1,-1111.1,-1,2.2,3,1.1,3,29.3,4,22.9,4,256.9,4,13.7,4,74.6,4,49.9,4,67.1,3,19.9,4,41.9,4,1984,1655
47,63,7.7,3,0.9,3,12.2,4,5.8,4,1,3,35.3,4,21,4,5.3,3,5.8,3,-1111.1,-1,3,3,2.7,3,2.7,4,22.2,3,25.1,4,228.3,4,5.5,4,76.4,4,19.6,4,105.3,4,12,3,25.4,4,4121,3075
47,65,11.6,4,1.7,4,18.2,4,5,4,1.6,3,38.5,4,15.9,3,10.1,4,6.9,4,18.3,4,9.7,4,6.1,4,4,4,28.8,4,20.4,4,201.1,4,9.1,4,63.4,4,14.2,3,67.5,4,11,3,20.3,3,11872,9553
47,67,6.3,3,0.8,3,10.9,3,5.8,3,1.7,4,22.6,3,17.1,3,7.8,3,7.9,4,-1111.1,-1,-1111.1,-1,3.1,3,4.7,4,22.7,3,21.7,3,299.9,4,-1111.1,-1,87.6,4,48.2,4,101.5,4,-1111.1,-1,28.1,4,725,848
47,69,10.8,4,2.3,4,15.8,4,8.6,4,1.2,4,51.8,4,24,4,15.5,4,12.8,4,18.4,4,-1111.1,-1,7.9,4,7.6,4,37.8,4,28.4,4,253.9,4,6,3,64.3,3,38.7,4,58.6,3,11.7,4,28,3,3379,2829
47,71,8.8,4,1.2,3,14.8,4,5.6,3,0.9,3,27,3,17,3,10.5,4,10.3,4,-1111.1,-1,-1111.1,-1,5.1,3,5.5,4,22.5,3,16.4,3,262.1,4,8.1,4,69.6,3,39,4,150.7,4,16.4,4,35.2,4,2843,3088
47,73,8.3,3,1.5,4,12.4,3,4.2,3,1,3,25.3,3,12.6,3,7.4,4,7,4,-1111.1,-1,-1111.1,-1,6.2,4,1.2,3,26.3,4,18.5,3,261.3,4,3.9,3,72.4,4,28.9,4,71.4,4,14.6,4,20,3,3233,2696
47,75,10.1,3,2.1,4,15.8,4,9.7,4,0.9,3,53.5,4,25.8,4,12.6,4,10.8,4,14.1,4,-1111.1,-1,7.2,4,5.3,4,27.1,3,21.3,3,276.3,4,12.9,4,62.6,3,40.1,4,72.1,3,10.8,3,22.1,3,2937,2248
47,77,8.4,4,1.8,4,12.7,4,6,4,1,3,28.5,3,15,3,9.7,4,8.9,4,21.9,4,-1111.1,-1,6.5,4,3.2,4,22.8,3,16.5,3,284.4,4,6.9,4,81.8,4,49.1,4,175.8,4,17.6,4,35.6,4,3393,2971
47,79,9.5,4,1.4,4,13.6,4,4.9,3,1.2,3,36,4,14.2,3,11,4,11.3,4,-1111.1,-1,-1111.1,-1,7.1,4,3.8,4,23,3,29.2,4,292.2,4,-1111.1,-1,74.4,4,32.7,4,89.9,4,18.5,4,36.3,4,1821,2180
47,81,8.3,3,1.2,3,13.2,4,5.7,3,1.3,4,30.2,3,16.6,3,6.9,3,7.1,4,-1111.1,-1,-1111.1,-1,3.2,3,3.6,4,24.6,3,27.4,4,206.7,3,6.5,4,70.9,4,32.4,4,60.6,3,23.5,4,25.1,3,2691,2157
47,83,7.9,4,1.1,3,11.9,3,5.2,3,0.5,3,29.6,4,20.8,4,6.5,3,5.8,3,-1111.1,-1,-1111.1,-1,3.3,3,3.3,4,19.8,3,18.4,3,237.5,4,-1111.1,-1,62.7,3,43.9,4,80.4,4,-1111.1,-1,28.1,4,1026,977
47,85,7.9,4,1.4,4,13,4,4.8,3,1,3,30,4,15.1,3,9.5,4,9.6,4,-1111.1,-1,-1111.1,-1,5.8,4,3.7,4,25.1,3,26.5,4,267.8,4,-1111.1,-1,75.5,4,49.6,4,49.2,3,19.4,4,27,4,2069,1973
47,87,8.1,4,1,3,12.6,4,4.6,3,1,3,28.9,4,23,4,8.2,4,8.3,4,-1111.1,-1,-1111.1,-1,4.1,3,4.1,4,27.4,4,17.2,3,315,4,10.5,4,91.4,4,46.9,4,75.5,4,25.2,4,35.8,4,1096,1395
47,89,8.8,4,1.3,4,13.7,4,4,4,1.2,3,27.6,3,13.4,3,5.3,3,5.6,3,-1111.1,-1,-1111.1,-1,2.6,3,2.6,4,21.6,3,21.8,4,205,4,-1111.1,-1,61.8,3,23.6,4,91.3,4,8.5,3,25.5,4,2656,2170
47,91,8.7,4,1.8,4,11.9,3,5.5,3,0.9,3,27.3,3,17.4,3,11.1,4,11.3,4,-1111.1,-1,-1111.1,-1,8.4,4,2.8,4,30.3,4,18.1,3,180.9,3,6.7,3,62.7,3,30.3,4,74.3,3,18.7,4,31.2,4,1596,1959
47,93,8.6,4,1.3,3,13.8,4,3.7,4,2,3,28.5,3,13.4,3,6.1,3,5.8,3,10.3,3,-1111.1,-1,3.3,3,2.8,4,26,3,17.9,3,188.3,4,5.7,4,63.6,4,18.5,4,58.8,4,12.2,4,29.2,4,14567,10953
47,95,11.6,4,1.7,4,15.9,4,8.9,4,0.5,3,49.6,4,30.2,4,7,3,5.5,3,-1111.1,-1,-1111.1,-1,4.2,3,2.8,3,58.8,4,20.6,3,333.2,4,-1111.1,-1,107.6,4,23.2,3,75.4,4,-1111.1,-1,35.2,4,810,1022
47,97,10.6,4,1.9,4,15.6,4,9.2,4,0.7,3,48.3,4,23.5,4,11.3,4,9.6,4,13.1,3,-1111.1,-1,6.2,3,5.1,4,29,4,28.7,4,360.2,4,8.4,3,78.7,4,22.9,3,64.6,3,11.1,3,29.9,4,3926,2971
47,99,6.8,3,0.8,3,10.7,3,3.4,3,1.5,3,24.6,3,22.4,4,5.9,3,5.7,3,-1111.1,-1,-1111.1,-1,3.5,3,2.4,4,23.1,3,16.6,3,211.1,4,5.6,4,77,4,32.9,4,65.2,4,13.9,4,19.2,3,2886,2103
47,101,8.3,4,2,4,12.4,4,5.5,3,0.9,3,30.3,3,20.5,4,5.6,3,5.8,3,-1111.1,-1,-1111.1,-1,2.4,3,3.2,4,27,4,24.4,4,284.1,4,-1111.1,-1,76.7,4,36.2,4,41.4,3,15.9,4,44.3,4,1366,1218
47,103,8.9,4,1.7,4,14,4,4.9,4,1.6,4,28.3,3,13.7,3,7.8,4,5.2,3,34,4,-1111.1,-1,6.2,4,1.6,3,22.4,3,23.6,4,266.4,4,-1111.1,-1,72.4,4,30.4,4,83.3,4,14.2,4,23.8,4,1923,1880
47,105,7.3,3,1.6,4,13.5,4,4.6,4,1.5,3,25.6,3,15.5,4,8.6,4,9.4,4,-1111.1,-1,-1111.1,-1,2.5,3,6.2,4,23.9,3,16.6,3,235.7,4,-1111.1,-1,68.4,4,21.3,4,63.2,3,11.7,3,33,4,2429,2219
47,107,8.6,3,1.4,3,12.7,3,5.2,4,0.9,3,29.3,3,18.9,4,4.6,3,4.7,3,-1111.1,-1,-1111.1,-1,3.3,3,1.3,3,24.2,4,20.5,4,223.9,4,-1111.1,-1,69.4,4,26.7,4,70,4,8,3,30.8,4,3049,2677
47,109,8.3,4,1.7,4,13.4,4,6.2,4,1.1,3,27.8,4,12.7,3,9,4,8.3,4,-1111.1,-1,-1111.1,-1,6.6,4,2.4,4,31.4,4,20.5,3,302.4,4,9.6,4,75.5,4,51.1,4,71.5,4,16.5,4,28.6,4,3207,3119
47,111,7.8,3,1.5,4,11.8,3,5.6,3,0.8,3,22.8,3,16.7,3,8.7,4,9.1,4,-1111.1,-1,-1111.1,-1,3.9,3,4.8,4,30.2,4,28.3,4,215.7,3,7.6,4,73.3,4,29.9,4,66.7,3,15.3,4,30.2,4,2538,2024
47,113,10.1,4,2.1,4,13.8,4,5.3,4,1.5,4,42.9,4,18.8,4,11.4,4,8.5,4,15.5,4,-1111.1,-1,7.5,4,3.9,4,24.2,4,20.1,3,195.9,4,8,4,56.8,3,19.4,4,85.5,4,10.3,3,25.2,4,6693,4390
47,115,10.3,4,1.7,4,16.3,4,5.8,4,1,3,34.7,4,18.9,4,7.5,4,7.9,4,-1111.1,-1,-1111.1,-1,5.2,4,2.3,3,26.7,4,22.5,4,249.8,4,6.6,4,74.4,4,30.8,4,64.5,3,-1111.1,-1,31.8,4,1734,1550
47,117,7.4,4,1,3,10,3,4.6,4,1.2,3,35,4,17.2,4,8.8,4,8.9,4,-1111.1,-1,-1111.1,-1,3.3,3,5.5,4,29,4,21.4,3,228.5,4,-1111.1,-1,74.6,4,34.6,4,72.8,4,18.1,4,29.5,4,1815,1340
47,119,8.3,4,1.4,4,12.3,4,4.7,4,1.2,3,38.3,4,21.6,4,7.2,4,6.3,3,10.8,4,-1111.1,-1,4.4,3,2.8,4,28,4,20.5,4,208.6,4,8,4,79.3,4,23.3,4,70,4,14.8,4,24.2,4,5016,3471
47,121,9.3,4,1.3,3,13.3,4,6.3,4,0.7,3,25.7,3,21.1,4,7.9,4,8.1,4,-1111.1,-1,-1111.1,-1,4.8,3,3.2,4,18,3,11.6,3,247.7,4,-1111.1,-1,68.2,3,35.2,4,80.9,4,11.4,3,30.2,4,1368,980
47,123,9,4,1.7,4,13.3,4,5.6,4,0.6,3,26.7,3,15.8,3,8.6,4,8.3,4,-1111.1,-1,-1111.1,-1,4.9,4,3.8,4,17.8,3,18.7,3,202.2,4,-1111.1,-1,68,4,28.4,4,74.1,4,12.2,3,23.4,3,2665,1984
47,125,7.9,4,1.5,3,11.3,3,2.9,3,0.9,3,28.8,3,19.6,4,8.7,4,8,4,12.3,3,3.4,3,6.1,4,2.6,3,25.3,4,19.8,3,189.9,4,4.5,4,74.6,4,18.5,4,73.7,4,13.1,4,22,4,7010,2581
47,127,8,4,1,3,11.6,4,5.9,4,1.9,3,20.3,3,13.5,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,24.4,4,167.2,4,-1111.1,-1,49.9,3,-1111.1,-1,74.8,4,-1111.1,-1,-1111.1,-1,526,514
47,129,9.2,4,1.8,4,12.7,3,5.4,3,0.9,3,23.7,3,11.7,3,10.9,4,11,4,-1111.1,-1,-1111.1,-1,7.9,4,3,4,27.2,4,15.5,3,232.6,3,-1111.1,-1,85.3,4,27,3,62.8,3,10.4,3,29.1,4,2225,1806
47,131,9.1,4,1.5,4,13.1,4,4.4,4,0.8,3,32.7,3,17.2,4,8.6,4,8.6,4,-1111.1,-1,-1111.1,-1,6.2,4,2.4,4,16,3,27.1,4,298.9,4,-1111.1,-1,69.2,4,22.5,4,73.4,4,10.7,3,24.2,4,2099,1921
47,133,6.1,3,0.7,3,10.8,3,4.1,3,1.1,3,20.5,3,19.3,4,4.3,3,4.4,3,-1111.1,-1,-1111.1,-1,3.4,3,1,3,22.4,3,27.4,4,288.4,4,-1111.1,-1,88.6,4,37.2,4,93.8,4,15.2,4,35.7,4,2279,2434
47,135,7.7,4,1.5,4,10.4,3,5.1,3,2.6,4,24.3,3,23.9,4,7.1,4,3.7,3,-1111.1,-1,-1111.1,-1,7.1,4,0,3,20.8,3,29.9,4,262.6,4,-1111.1,-1,90.8,4,48,4,56.6,3,20,4,38.7,4,934,946
47,137,7.8,3,1.3,4,11.6,3,6.1,3,0.2,3,21.1,3,16.8,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,365.2,4,-1111.1,-1,81,4,50.3,4,45.6,3,25.6,4,26.5,3,527,633
47,139,9.7,4,1.6,4,14.8,4,5.8,3,1,3,24,3,23.1,4,11.5,4,11.6,4,-1111.1,-1,-1111.1,-1,9.2,4,2.3,3,27.8,4,17.7,3,271.2,4,-1111.1,-1,76.6,4,38,4,66.5,3,16.5,4,21.7,3,1934,1884
47,141,8.1,4,1.5,4,13,4,3.9,3,1.2,3,29.3,3,20.8,4,7.4,4,7,4,-1111.1,-1,13.4,4,5,4,2.4,3,32.1,4,17.9,3,219,4,5.4,4,74.3,4,21.2,4,79.4,4,13.6,4,25.8,4,4207,3162
47,143,10.2,4,1.6,4,17,4,5.1,4,1.4,3,33.7,4,16.1,4,7.6,4,7,4,-1111.1,-1,-1111.1,-1,4,3,3.5,4,35.4,4,23.8,4,202.2,4,-1111.1,-1,69.6,4,22.5,3,56.2,3,12.9,4,31.4,4,1981,1471
47,145,8.8,3,1.2,3,12.8,3,4.2,3,1.3,3,27.8,3,12.3,3,6,3,5.8,3,-1111.1,-1,-1111.1,-1,2.8,3,3.2,4,25.3,4,17.4,3,227,4,5.5,4,78.2,4,21.4,3,64.4,3,17.3,4,33.4,4,2857,3020
47,147,7.5,4,1.1,3,12.1,4,4.6,4,1.2,3,30,4,13.5,4,4,3,4.3,3,-1111.1,-1,-1111.1,-1,2.3,3,1.6,3,22.5,3,18,3,255.6,4,6.1,4,72.6,4,23.4,4,98.9,4,13.5,4,25.6,4,4269,2460
47,149,8.8,4,1.5,4,15,4,2.6,4,1.5,3,28.5,4,10.5,3,6.4,4,5.5,4,10.5,3,8.3,4,4.1,3,2.3,4,27.1,4,18,3,233.2,4,2.6,4,67.6,4,15.1,4,71,4,11.8,4,20.8,4,9107,3549
47,151,8.3,3,1.5,3,12.2,3,6.1,3,1,3,25.7,3,11.4,3,5.8,3,5.9,3,-1111.1,-1,-1111.1,-1,3.6,3,2.2,3,28.9,3,26.9,4,256.3,4,-1111.1,-1,88.5,4,25.8,3,58.1,3,14,4,38.2,4,2981,2051
47,153,9.6,4,1.2,3,15.5,4,5.7,3,1.4,4,31.5,3,18,4,6.2,3,6.3,3,-1111.1,-1,-1111.1,-1,2.3,3,3.9,4,18.2,3,28.7,4,239.2,4,-1111.1,-1,63,3,35,4,60.6,3,10.9,3,27.1,4,1411,1032
47,155,8.4,4,1.3,3,14.4,4,4.4,4,1.4,3,28.6,3,9.4,3,7.1,3,7,4,-1111.1,-1,-1111.1,-1,3.7,3,3.5,4,27.2,4,18.9,3,285.5,4,3.3,3,66.2,4,24,4,56.5,3,11.4,3,31.4,4,4623,3335
47,157,10.9,4,2.6,4,15.3,4,5.9,4,1.8,3,53.3,4,26.1,4,14,4,6,4,19.4,4,8.5,4,9.9,4,4.1,4,31,4,25.9,4,252.4,4,17.1,4,60.2,4,16,4,79.2,4,9.9,3,21.8,3,42781,23554
47,159,7.6,4,1.1,3,12.4,4,5.4,4,0.9,3,25.8,3,17.7,4,2.6,3,2.7,3,-1111.1,-1,-1111.1,-1,1,3,1.5,3,32.4,4,19.2,3,289.3,4,-1111.1,-1,70.5,4,35.1,4,106.1,4,7,3,34.6,4,2132,1908
47,161,9.1,4,1.4,4,12.6,4,5.4,4,0.9,3,24,3,20.7,4,10.2,4,9.8,4,-1111.1,-1,-1111.1,-1,7,4,3.1,4,27.5,4,15.9,3,260.5,4,-1111.1,-1,90.4,4,43,4,68.3,4,17.7,4,29,4,1408,1397
47,163,8.8,4,1.7,4,12.4,4,4.2,4,1.7,3,28.4,3,15.9,4,7.1,3,7.1,4,-1111.1,-1,-1111.1,-1,4.9,4,2.2,4,26.6,4,22,4,203.1,4,2.9,3,74.1,4,22.1,4,64.8,4,12.7,4,20.6,3,4899,5457
47,165,7.7,4,1.1,3,11.7,4,3.3,4,1.8,3,29.6,4,8.7,3,6.6,4,5.9,4,15.8,4,-1111.1,-1,4.9,4,1.6,3,24.6,4,17.5,3,203,4,3.7,4,69.4,4,22.4,4,74.6,4,11.3,4,27.7,4,5488,3295
47,167,10.8,4,2.4,4,15.7,4,5.9,4,1.2,3,39.5,4,12.6,3,12.5,4,10,4,20.3,4,-1111.1,-1,8.8,4,3.7,4,30.8,4,24.3,4,268.3,4,7.6,4,73.6,4,25.2,3,67.1,4,9,3,31.5,4,3530,2236
47,169,8.3,4,1.5,4,15,4,6.9,4,0.9,3,31,4,18,4,3.7,3,2.7,3,-1111.1,-1,-1111.1,-1,2.5,3,1.2,3,40,4,24,4,244.4,4,-1111.1,-1,97.6,4,29.9,4,72.5,4,24.4,4,41.4,4,912,850
47,171,7.5,3,0.9,3,10.7,3,5.3,3,1,3,24.8,3,11.6,3,9.4,4,9.5,4,-1111.1,-1,-1111.1,-1,6.5,4,3,3,32.7,4,19.1,3,233.5,4,-1111.1,-1,57.3,3,32.8,4,74.3,4,12,3,33.8,4,1875,2203
47,173,9.8,4,1.1,3,15.4,4,7.1,4,0.8,3,24.6,3,10.7,3,4.5,3,4.6,3,-1111.1,-1,-1111.1,-1,2.5,3,2,3,23,3,23.9,4,251.6,4,-1111.1,-1,80.7,4,38.6,4,64.3,3,13.9,3,28.1,4,2156,1511
47,175,8.5,3,1.7,4,11.9,3,5.9,4,0.3,3,24,3,19.3,4,9.6,4,9.6,4,-1111.1,-1,-1111.1,-1,7.6,4,1.9,3,38.3,4,20.8,3,229.8,4,-1111.1,-1,58.6,3,35.7,4,68.8,3,-1111.1,-1,24.5,3,578,514
47,177,8.3,3,1.1,3,13.1,3,5.6,4,0.7,3,30.9,3,21.2,4,5,3,4.1,3,-1111.1,-1,-1111.1,-1,2.9,3,2.2,3,32.8,4,22.7,4,229.1,4,6.3,4,60.5,3,26,4,80.4,4,13.7,4,23.5,3,2779,1978
47,179,8.8,4,1.8,4,11.9,4,3.2,3,1.4,3,31.4,3,13.9,3,10.8,4,10.5,4,27.6,4,-1111.1,-1,6.4,4,4.4,4,21.9,3,19.2,4,231.6,4,-1111.1,-1,61.9,3,11.4,3,67.6,4,13.4,4,20.2,3,3896,3503
47,181,6.8,3,0.9,3,11.6,3,5.2,3,0.3,3,25.1,3,18.4,4,8,3,7.5,4,-1111.1,-1,-1111.1,-1,6.7,4,1.3,3,22.6,3,18.6,3,287.5,4,-1111.1,-1,71.6,3,27.4,3,61.6,3,16.9,4,27.1,3,1684,1700
47,183,7.7,4,1.3,4,12.6,4,4.9,4,0.7,3,30.3,3,6.9,3,8.4,4,8.6,4,-1111.1,-1,-1111.1,-1,4.7,4,3.7,4,21.7,3,23.8,4,217.5,4,-1111.1,-1,59.1,3,20.7,4,67.1,4,12.2,3,25.5,4,1914,1847
47,185,8.2,3,1,3,12.7,3,6.3,4,1,3,28,3,18.7,4,7.1,3,7.3,3,-1111.1,-1,-1111.1,-1,4.3,3,2.8,3,25.3,3,27.9,4,246.7,4,6.5,4,70.2,4,37.3,4,109.5,4,16.1,4,34.6,4,2819,2774
47,187,6.2,3,0.9,3,11.1,4,1.2,3,3.5,4,11.6,3,4,3,4.2,3,4.5,3,-1111.1,-1,-1111.1,-1,2.7,3,1.5,3,17.6,3,19.5,4,178.2,4,-1111.1,-1,52.7,3,13.5,3,69.9,4,6.6,3,19.1,4,5266,2121
47,189,8.8,4,1.1,3,14.1,4,3.5,4,1.9,4,26.7,4,10.1,3,5.3,3,5.6,3,-1111.1,-1,-1111.1,-1,2.7,3,2.6,4,28,4,22.7,4,189.6,4,6.1,4,60.4,4,24.7,4,77.3,4,14.6,4,24.8,4,6257,3592
48,1,7.4,3,1.3,3,13.5,3,6.9,4,1.2,3,40,3,16.1,3,6.4,3,4.8,3,11.6,3,1.7,4,3.6,3,2.7,3,29.2,4,31.1,4,167.1,3,5.4,3,104.4,4,33.2,4,71.7,4,17.4,4,27.1,4,3298,3018
48,3,9.7,4,1.3,3,17.3,4,10.3,4,0.8,3,33.8,3,18.1,3,10.7,4,11.6,4,-1111.1,-1,8.1,4,8.1,4,2.7,4,22,3,16.2,3,238.8,4,-1111.1,-1,58.6,3,21.5,3,95.4,4,13.6,3,19,3,2094,1093
48,5,7.7,3,1.4,3,12.7,4,6.4,4,1.2,3,36.3,4,13.4,3,6.4,3,7.6,4,4.3,3,4.8,3,2.3,3,4.1,4,24.7,3,21.6,3,209.9,4,7.1,4,66.1,4,27.6,4,112,4,13,4,22.5,3,6401,3955
48,7,8.1,3,0.9,3,13.3,4,8.1,4,1.4,4,36.8,4,18.3,4,7,3,8,3,-1111.1,-1,5.4,4,5.6,3,1.4,3,26.2,3,21.5,3,167.9,3,7.3,4,82,4,24,3,68.8,3,18.8,4,27.1,3,2362,2560
48,9,5.6,3,1,3,10.9,4,6.2,4,0.9,3,19.8,3,12.9,3,8.9,4,10,4,-1111.1,-1,-1111.1,-1,8.9,4,0,3,36.7,4,14.1,3,174.3,4,-1111.1,-1,56.7,4,31.7,4,53.8,3,-1111.1,-1,20.3,3,1005,677
48,11,9.7,4,3.1,4,15,4,7.9,4,-1111.1,-1,23.3,4,15.9,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,137.6,3,-1111.1,-1,42.6,4,61.8,4,51.7,4,-1111.1,-1,-1111.1,-1,227,266
48,13,8,3,1.4,3,15,4,8.4,4,1.2,3,36.5,3,11.5,3,8.8,4,6.3,4,-1111.1,-1,8.4,4,4.7,4,4.1,4,20.3,3,14.2,3,208.7,4,6.3,3,51.8,3,31.2,4,86.5,4,17.1,4,20.7,3,3164,1571
48,15,7.4,4,1.3,4,12,4,6.1,4,2,4,32,4,20.7,4,5.7,3,3,3,-1111.1,-1,9.4,4,3,3,2.4,3,30.7,4,21.7,3,270.5,4,6.5,4,54.2,4,31.8,4,54,3,11.3,3,19.3,3,3236,2522
48,17,7.5,3,1.2,3,13.1,3,8.9,3,0.8,3,30,3,37.1,4,7.3,3,-1111.1,-1,-1111.1,-1,7.9,4,5.4,3,1.8,3,-1111.1,-1,16.3,3,195.2,3,-1111.1,-1,40,3,23.8,3,43.3,3,-1111.1,-1,27.7,4,1207,615
48,19,7.5,4,1.4,4,11.8,4,4.1,4,2.4,4,21.4,3,13.7,3,7.6,4,6.3,4,-1111.1,-1,-1111.1,-1,6.4,4,1.3,3,27.8,4,17.8,3,176.9,3,-1111.1,-1,54.3,4,39.7,4,49.5,3,22.2,4,23.3,4,1726,1407
48,21,7.6,3,1.2,3,12.8,3,5.5,4,1.9,4,29.2,3,18,3,5.6,3,6.2,3,18,4,1.9,4,2.9,3,2.7,3,26.1,4,17.2,3,174.5,3,7.6,4,66.6,4,37.3,4,53.8,3,16.4,4,23.3,3,4464,2265
48,23,8.1,4,1.2,4,12.8,4,7.8,4,-1111.1,-1,34.7,4,11.7,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,38,4,24.5,4,233,4,-1111.1,-1,72.9,4,-1111.1,-1,96.8,4,-1111.1,-1,20,3,409,700
48,25,9,3,1.2,3,16.2,4,9.4,4,1.3,4,47.2,4,18.5,3,6.7,3,-1111.1,-1,-1111.1,-1,8.5,4,4.6,4,2.1,3,16.8,3,14.1,3,178.1,3,-1111.1,-1,45.9,3,16.7,3,44.1,3,14.1,4,21,3,1938,1123
48,27,8.1,3,1.6,4,19.7,4,3.4,3,0.9,3,27.3,3,9.4,3,7.5,3,6.1,3,13.3,3,4.6,3,4.6,3,2.9,3,28.2,4,19.9,3,213.4,4,4.5,3,65.8,4,20.2,4,51.4,3,11.5,3,16.5,3,16694,4819
48,29,8.4,4,1.4,4,13.8,4,6.1,4,2,3,36.6,4,13.1,3,7,4,6.1,4,12.6,4,6.6,4,4.6,4,2.4,4,24.3,3,18,3,198.5,3,7.8,4,42.7,3,13.1,4,61.9,4,10.3,4,22.7,4,73703,30791
48,31,6.8,4,1.9,4,10.3,4,3.8,4,2.8,4,21.9,3,19.9,4,5.7,4,0,3,-1111.1,-1,24.6,4,5.7,4,0,3,-1111.1,-1,19.4,3,150.5,3,-1111.1,-1,51.7,4,41.4,4,117.5,4,23.1,4,17.3,3,949,917
48,33,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,19.4,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,37,40
48,35,6.2,3,1.1,3,11.9,4,6.4,4,1.6,4,26.9,3,30.5,4,8.2,4,7.4,4,-1111.1,-1,-1111.1,-1,6,4,2.2,4,25.9,3,20.3,3,248.6,4,-1111.1,-1,67.8,4,39.7,4,81.1,4,14.8,3,25.2,4,2013,2641
